ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
44076337;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.036;0.038;44076308;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076370;76.7;23.7;23.7;21;20.8;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.044;44076338;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076401;76.6;23.7;23.7;20.9;20.6;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.043;44076370;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076431;76.7;23.7;23.7;20.9;20.6;20.6;0;0;0;0;0;-0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.04;44076401;0.0511;0;3.938;0;0.537;202.864;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076487;76.7;23.7;23.7;20.8;20.7;20.5;0;0;0;0;0;-0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.043;44076431;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076496;76.7;23.7;23.6;20.9;20.6;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.041;0.027;44076488;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076524;76.7;23.7;23.7;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.03;0.048;44076497;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076561;76.7;23.7;23.7;20.9;20.6;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.029;0.048;44076525;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076587;76.7;23.7;23.7;21;20.8;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.025;0.055;44076561;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076618;76.7;23.7;23.7;21;20.5;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.043;44076588;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076649;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.044;44076618;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076704;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.04;44076650;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076713;76.7;23.7;23.6;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.042;44076712;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076742;76.6;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.04;44076712;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076775;76.6;23.7;23.7;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.041;44076743;0.0511;0;3.938;0;0.537;202.863;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076808;76.6;23.7;23.7;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.044;44076776;0.0511;0;3.938;0;0.537;202.862;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076839;76.7;23.7;23.6;20.9;20.6;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.041;44076808;0.0511;0;3.938;0;0.537;202.862;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076869;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.036;0.036;44076840;0.0511;0;3.938;0;0.537;202.861;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076901;76.7;23.7;23.7;20.9;20.6;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.046;44076870;0.0511;0;3.938;0;0.537;202.861;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076930;76.7;23.7;23.8;20.9;20.7;20.5;0;0;0;0;0;0.002;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.041;44076901;0.0511;0;3.938;0;0.537;202.86;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076962;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.043;44076931;0.0511;0;3.938;0;0.537;202.861;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44076998;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.036;0.037;44076963;0.0511;0;3.938;0;0.537;202.861;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077031;76.6;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.044;44076998;0.0511;0;3.938;0;0.537;202.861;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077063;76.6;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.046;44077031;0.0511;0;3.938;0;0.537;202.86;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077095;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.035;0.039;44077063;0.0511;0;3.938;0;0.537;202.861;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077128;76.7;23.7;23.6;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.043;44077095;0.0511;0;3.938;0;0.537;202.86;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077165;76.7;23.7;23.7;20.9;20.6;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.04;44077138;0.0511;0;3.938;0;0.537;202.86;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077178;76.7;23.7;23.7;21;20.8;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.028;0.051;44077165;0.0511;0;3.938;0;0.537;202.86;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077236;76.6;23.7;23.7;21;20.8;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.044;44077178;0.0511;0;3.938;0;0.537;202.86;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077266;76.6;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.03;0.046;44077237;0.0511;0;3.938;0;0.537;202.856;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077280;76.6;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.029;0.049;44077267;0.0511;0;3.938;0;0.537;202.853;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077306;76.6;23.7;23.7;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.036;0.036;44077280;0.0511;0;3.938;0;0.537;202.849;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077341;76.7;23.7;23.8;21;20.7;20.6;-0.02;0;0.02;-0.02;0;0;0.0511;0;3.938;0;28;160;1.79999;0;56;0.004;0.036;44077308;0.0511;0;3.938;0;0.537;202.843;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077371;76.8;23.7;23.6;21;20.7;20.9;-0.38;0;0.34;-0.24;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.399;0.103;44077341;0.0511;0;3.938;0;0.537;202.838;0;-0.52;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077407;76.8;23.7;23.7;21;20.7;21;-0.39;0;0.28;-0.27;0;0.004;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.399;0.102;44077371;0.0511;0;3.938;0;0.537;202.871;0;-0.3;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077460;76.8;23.7;23.8;20.8;20.6;21.1;-0.3;0;0.24;-0.21;0;0.006;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.398;0.101;44077407;0.0511;0;3.938;0;0.537;202.916;0;-0.09;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077499;76.8;23.7;23.7;20.9;20.7;21.2;-0.05;0;0.14;0;0;0.008;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.396;0.099;44077461;0.0511;0;3.938;0;0.537;202.983;0.02;-0.2;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077522;76.8;23.7;23.7;20.9;20.7;21.2;0.08;0;0.11;0.1;0;0.008;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.397;0.098;44077501;0.0511;0;3.938;0;0.537;203.011;0;0.17;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077558;76.8;23.7;23.7;21;20.7;21.3;0.14;0;0.11;0.15;0;0.009;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.395;0.099;44077522;0.0511;0;3.938;0;0.538;203.047;0;0.3;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077590;76.8;23.7;23.7;20.9;20.7;21.3;0.12;0;0.12;0.14;0;0.012;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.394;0.099;44077559;0.0511;0;3.938;0;0.538;203.084;0;0.33;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077613;76.8;23.7;23.8;20.9;20.7;21.2;0.33;0;0.07;0.31;0;0.013;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.393;0.101;44077591;0.0511;0;3.938;0;0.538;203.12;0;0.38;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077673;76.8;23.7;23.7;20.9;20.7;21.3;0.25;0;0.13;0.21;0;0.015;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.391;0.1;44077614;0.0511;0;3.938;0;0.538;203.157;0;0.36;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077684;76.8;23.7;23.8;20.9;20.7;21.3;0.53;0;0.03;0.52;0;0.016;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.389;0.102;44077674;0.0511;0;3.938;0;0.538;203.219;0;0.4;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077715;76.8;23.7;23.8;21;20.8;21.4;0.51;0;0.06;0.5;0;0.017;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.389;0.102;44077686;0.0511;0;3.938;0;0.538;203.252;0;0.52;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077749;76.8;23.7;23.8;20.9;20.7;21.4;0.66;0;0.03;0.65;0;0.019;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.39;0.101;44077716;0.0511;0;3.938;0;0.538;203.284;0.01;0.85;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077782;76.8;23.7;23.7;20.9;20.7;21.4;0.87;0.01;-0.04;0.86;0;0.02;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.388;0.102;44077749;0.0511;0;3.938;0;0.538;203.318;0;0.71;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077814;76.8;23.8;23.8;21;20.8;21.5;0.66;0;0.17;0.63;0;0.021;0.0511;0;3.938;0;28;160;1.79999;0;56;-0.387;0.104;44077782;0.0511;0;3.938;0;0.538;203.352;0;0.76;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077869;76.8;23.7;23.8;20.9;20.7;21.4;0.97;0.01;0.1;0.97;0;0.024;0.0511;0;3.9381;0;28;160;1.79999;0;56;-0.387;0.106;44077814;0.0511;0;3.938;0;0.538;203.384;-0.01;0.82;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077907;76.8;23.7;23.7;20.9;20.7;21.3;1.29;0.02;0.04;1.28;0;0.025;0.0511;0;3.9381;0;28;160;1.79999;0;56;-0.387;0.108;44077870;0.0511;0;3.9381;0;0.539;203.44;0.04;1.48;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077942;76.8;23.8;23.8;21;20.7;21.3;1.46;0.02;0.01;1.46;0;0.024;0.0511;0;3.9381;0;28;160;1.79999;0;56;-0.388;0.108;44077908;0.0511;0;3.9381;0;0.539;203.478;0.01;1.35;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077969;76.8;23.8;23.8;21;20.8;21.3;1.42;0.02;0.08;1.42;0;0.026;0.0511;0;3.9381;0;28;160;1.79999;0;56;-0.388;0.108;44077943;0.0511;0;3.9381;0;0.539;203.508;0.05;1.54;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44077999;76.7;23.8;23.8;20.9;20.7;21.3;1.58;0.02;0.07;1.59;0;0.024;0.0511;0;3.9381;0;28;160;1.79999;0;56;-0.386;0.11;44077969;0.0511;0;3.9381;0;0.539;203.531;0.01;1.46;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078055;76.8;23.8;23.8;21;20.8;21.3;1.7;0.03;0.04;1.7;0;0.026;0.0511;0;3.9382;0;28;160;1.79999;0;56;-0.387;0.11;44077999;0.0511;0;3.9381;0;0.539;203.556;0.03;1.87;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078087;76.7;23.8;23.8;20.8;20.6;21.4;1.75;0.03;0.11;1.74;0;0.027;0.0511;0;3.9382;0;28;160;1.79999;0;56;-0.387;0.115;44078056;0.0511;0;3.9382;0;0.539;203.598;0.02;1.86;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078120;76.7;23.8;23.8;20.9;20.7;21.3;1.88;0.03;0.09;1.88;0;0.027;0.0511;0;3.9382;0;28;160;1.79999;0;56;-0.387;0.12;44078088;0.0511;0;3.9382;0;0.539;203.624;0.03;1.95;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078151;76.8;23.8;23.8;20.8;20.7;21.4;2.11;0.03;-0.07;2.11;0;0.027;0.0511;0;3.9382;0;28;160;1.79999;0;56;-0.387;0.122;44078120;0.0511;0;3.9382;0;0.539;203.649;0.04;2.1;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078182;76.7;23.8;23.8;20.9;20.7;21.5;2.1;0.03;0;2.1;0;0.027;0.0511;0;3.9383;0;28;160;1.79999;0;56;-0.387;0.119;44078151;0.0511;0;3.9382;0;0.539;203.67;0.06;2.12;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078215;76.8;23.8;23.8;20.8;20.7;21.4;2.26;0.04;-0.06;2.26;0;0.026;0.0511;0;3.9383;0;28;160;1.79999;0;56;-0.386;0.12;44078183;0.0511;0;3.9383;0;0.539;203.691;0.02;2.04;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078244;76.8;23.8;23.8;20.9;20.7;21.4;2.13;0.04;0.06;2.12;0;0.027;0.0511;0;3.9383;0;28;160;1.79999;0;56;-0.386;0.119;44078215;0.0511;0;3.9383;0;0.539;203.714;0.03;2.34;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078277;76.8;23.8;23.9;20.8;20.7;21.4;2.27;0.04;0.08;2.27;0;0.027;0.0511;0;3.9383;0;28;160;1.79999;0;56;-0.386;0.125;44078245;0.0511;0;3.9383;0;0.539;203.736;0.03;2.14;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078308;76.8;23.8;23.8;20.9;20.7;21.5;2.39;0.04;0.04;2.39;0;0.028;0.0511;0;3.9384;0;28;160;1.79999;0;56;-0.386;0.133;44078277;0.0511;0;3.9383;0;0.539;203.762;0.07;2.64;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078342;76.8;23.8;23.7;20.9;20.7;21.4;2.41;0.04;0.03;2.4;0;0.028;0.0511;0;3.9384;0;28;160;1.79999;0;56;-0.386;0.143;44078308;0.0511;0;3.9384;0;0.539;203.787;0.04;2.49;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078397;76.8;23.9;23.9;21;20.7;21.4;2.57;0.05;-0.01;2.57;0;0.028;0.0511;0;3.9385;0;28;160;1.79999;0;56;-0.389;0.158;44078342;0.0511;0;3.9384;0;0.54;203.811;0.06;2.6;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078413;76.8;23.9;23.9;21;20.7;21.4;2.63;0.05;0.07;2.62;0;0.03;0.0511;0;3.9385;0;28;160;1.79999;0;56;-0.394;0.164;44078398;0.0511;0;3.9385;0;0.54;203.856;0.02;2.78;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078439;76.8;23.9;23.9;21;20.7;21.4;2.81;0.05;0;2.81;0;0.029;0.0511;0;3.9385;0;28;160;1.79999;0;56;-0.394;0.157;44078413;0.0511;0;3.9385;0;0.54;203.87;0.06;2.63;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078470;76.8;23.9;23.9;21;20.8;21.3;2.9;0.05;0.04;2.91;0;0.029;0.0511;0;3.9386;0;28;160;1.79999;0;56;-0.392;0.138;44078439;0.0511;0;3.9385;0;0.54;203.891;0.06;2.8;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078501;76.8;23.9;23.9;21;20.8;21.3;3.11;0.06;0;3.11;0;0.029;0.0511;0;3.9386;0;28;160;1.79999;0;56;-0.39;0.123;44078471;0.0511;0;3.9386;0;0.54;203.918;0.07;3.1;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078534;76.8;23.9;24;20.9;20.7;21.3;3.1;0.06;-0.08;3.1;0;0.029;0.0511;0;3.9386;0;28;160;1.79999;0;56;-0.389;0.114;44078502;0.0511;0;3.9386;0;0.54;203.943;0.07;3.34;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078563;76.8;23.9;23.9;20.9;20.7;21.4;2.96;0.05;0.03;2.96;0;0.029;0.0511;0;3.9387;0;28;160;1.79999;0;56;-0.389;0.114;44078534;0.0511;0;3.9386;0;0.54;203.97;0.05;2.76;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078613;76.8;23.9;24;20.9;20.7;21.3;3.17;0.06;0.06;3.17;0;0.029;0.0511;0;3.9387;0;28;160;1.79999;0;56;-0.389;0.118;44078563;0.0511;0;3.9387;0;0.54;203.995;0.03;2.96;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44078626;76.8;23.9;23.9;20.9;20.7;21.3;3.27;0.06;0;3.27;0;0.029;0.0511;0;3.9388;0;28;160;1.79999;0;56;-0.39;0.119;44078613;0.0511;0;3.9387;0;0.54;204.042;0.04;3.13;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
